run_id,text_id,model,metric_score_threshold,total_references,unmatched_references,total_predictions,unmatched_predictions,output
5,94,gpt-4,0.9,0,0,0,0,This text does not contain any functional requirement information.
5,95,gpt-4,0.9,0,0,0,0,This text does not contain any functional requirement information.
5,96,gpt-4,0.9,0,0,0,0,This text does not contain any functional requirement information.
5,97,gpt-4,0.9,0,0,0,0,This text does not contain any functional requirement information.
5,98,gpt-4,0.9,0,0,1,1,"1. Our development team must thoroughly investigate each website within our database each month, to ensure that no illegal or harmful content is exposed to our users."
5,99,gpt-4,0.9,0,0,0,0,This text does not contain any functional requirement information.
5,100,gpt-4,0.9,0,0,0,0,This text does not contain any functional requirement information.
5,101,gpt-4,0.9,0,0,0,0,This text does not contain any functional requirement information.
5,102,gpt-4,0.9,0,0,0,0,This text does not contain any functional requirement information.
5,103,gpt-4,0.9,0,0,0,0,This text does not contain any functional requirement information.
5,104,gpt-4,0.9,0,0,0,0,This text does not contain any functional requirement information.
5,105,gpt-4,0.9,0,0,3,3,"1. ""Complete and comprehensible hardware systems specifications and configuration information shall be readily available.""
2. ""Software system and application code shall be well documented and written in a generally familiar language or languages (preferably not more than two).""
3. ""Software shall be written in a style that is easily readable and using practices that allow for minimal confusion."""
5,106,gpt-4,0.9,0,0,0,0,This text does not contain any functional requirement information.
5,107,gpt-4,0.9,0,0,0,0,This text does not contain any functional requirement information.
5,108,gpt-4,0.9,0,0,0,0,This text does not contain any functional requirement information.
5,109,gpt-4,0.9,0,0,2,2,"1. Behavioral requirements describe the interaction between the system and its environment. 
2. Non-behavioral requirements are the ones that relate to the definition of the attributes of the product as it performs its functions."
5,110,gpt-4,0.9,0,0,0,0,This text does not contain any functional requirement information.
5,111,gpt-4,0.9,0,0,0,0,This text does not contain any functional requirement information.
5,112,gpt-4,0.9,0,0,4,4,"1. ""Section two is a general description of the product requirements from a user's perspective.""
2. ""This section includes information such as functional and data requirements, general constraints, and assumptions.""
3. ""Section three is a detailed requirements specification targeted toward technical designers."" 
4. ""Specific requirements and expectations regarding the components of the product are given in this portion of the SRS document."""
5,113,gpt-4,0.9,0,0,0,0,This text does not contain any functional requirement information.
5,114,gpt-4,0.9,0,0,0,0,This text does not contain any functional requirement information.
5,115,gpt-4,0.9,0,0,0,0,This text does not contain any functional requirement information.
5,116,gpt-4,0.9,0,0,0,0,This text does not contain any functional requirement information.
5,117,gpt-4,0.9,0,0,0,0,This text does not contain any functional requirement information.
5,118,gpt-4,0.9,0,0,0,0,This text does not contain any functional requirement information.
5,119,gpt-4,0.9,0,0,0,0,This text does not contain any functional requirement information.
5,120,gpt-4,0.9,0,0,0,0,This text does not contain any functional requirement information.
6,1,gpt-5,0.9,3,0,3,0,"1. The first will be the general user that will be using our software to find their videos.
2. They will only see the front end of the system.
3. They will be able to edit which sites the system will search."
6,2,gpt-5,0.9,2,1,2,1,"1. The user will give a search-term that will search through a database of compatible torrent websites.
2. The results of this search will be displayed as web links in a tab on the programs main window."
6,3,gpt-5,0.9,3,1,4,2,"1. This feature will search a term the user enters, through a database of compatible video streaming websites.
2. The video websites will range from sites that actually host video as well as websites that show links to videos hosted on other sites.
3. The results will be displayed in a tab on the programs main window.
4. This tab will be split horizontally into two sections, the top half for the video hosting sites and the bottom half for the video link sites."
6,4,gpt-5,0.9,2,0,2,0,"1. Systems supporting OM must have the capability to capture data about any animals involved in an OM investigation, including: type, age, gender, owners name and address, color, weight, and species.
2. A Subject ID should also be collected for animals in an OM investigation."
6,5,gpt-5,0.9,2,0,3,1,"1. all transaction screens to have drop down selection menus.
2. The main data entry screen on claims entry to have drop drown menu from patients profile selection to medicine cost to have drop down.
3. Minimize the use of key board for any number entry."
6,6,gpt-5,0.9,2,0,2,0,"1. the user should mark that Claim (Treatment Form) status as Rejected and send back to VSP.
2. During the claim entry the system should capture the following information:"
